No,Day,Month,Year,Qobs_0000000001,Qsim_0000000001,Qobs_0000000002,Qsim_0000000002,Qobs_0000000003,Qsim_0000000003,Qobs_0000000004,Qsim_0000000004
2181,20,12,2021,,0.6359255,,0.4519689,,0.0699445,5.616,2.6662573
2182,21,12,2021,,0.6083228,,0.4411715,,0.0670856,5.385,2.4823864
2183,22,12,2021,,0.5860115,,0.4322014,,0.0646606,5.132,2.3590318
2184,23,12,2021,,0.5680532,,0.4247276,,0.0661792,4.934,2.3814981
2185,24,12,2021,,0.8325682,,0.6921756,,0.3898411,5.112,7.339953
2186,25,12,2021,,0.8781256,,0.7233605,,0.6521517,6.827,13.5032827
2187,26,12,2021,,1.4819301,,1.0440875,,0.5667627,11.505,13.897662
2188,27,12,2021,,1.6063999,,1.0244028,,0.5195949,16.931,12.6766848
2189,28,12,2021,,1.9853438,,1.1919201,,0.7639007,35.95,15.8791718
2190,29,12,2021,,2.803842,,1.5657653,,1.0758298,37.93,23.3094932
2191,30,12,2021,,2.5575504,,1.4087386,,0.8229593,27.416,20.2562814
2192,31,12,2021,,1.9160334,,1.1521332,,0.503284,15.995,12.5285798
2193,1,1,2022,,1.577461,,0.9853977,,0.3462769,12.102,9.1291833
2194,2,1,2022,,1.3419734,,0.8633437,,0.2573549,10.175,7.1420712
2195,3,1,2022,,1.180415,,0.7768773,,0.2043814,8.941,5.8764842
2196,4,1,2022,,1.3953785,,0.9584915,,0.2782584,8.68,7.16442
2197,5,1,2022,,1.9862004,,1.3003969,,0.3042748,18.781,9.0683573
2198,6,1,2022,,1.7788542,,1.1413858,,0.2356316,13.094,7.6312191
2199,7,1,2022,,1.4185821,,0.9625564,,0.1884331,10.017,6.1452799
2200,8,1,2022,,1.6220345,,1.0729384,,0.1953145,9.007,6.4608412
2201,9,1,2022,,2.0803552,,1.2972102,,0.2607507,12.354,8.7278395
2202,10,1,2022,,1.8937475,,1.1925758,,0.2492818,10.815,8.8294397
2203,11,1,2022,,1.538294,,1.0168051,,0.1947099,9.128,6.9316177
2204,12,1,2022,,1.3095542,,0.8908251,,0.1606627,8.223,5.7336055
2205,13,1,2022,,1.14282,,0.7950404,,0.1380686,7.442,4.9149364
2206,14,1,2022,,1.0166552,,0.7204806,,0.1223284,6.902,4.3608597
2207,15,1,2022,,0.9189939,,0.6615738,,0.1109123,6.622,4.1033553
2208,16,1,2022,,0.8422028,,0.614526,,0.1023401,6.277,3.8475531
2209,17,1,2022,,0.7820765,,0.5777901,,0.0980913,5.798,3.5350482
2210,18,1,2022,,0.7393552,,0.5492275,,0.0950148,5.716,3.3795498
2211,19,1,2022,,0.712468,,0.5299946,,0.0955658,5.529,3.3304875
2212,20,1,2022,,0.6870959,,0.5149575,,0.0962729,5.44,3.3447544
2213,21,1,2022,,0.6580109,,0.4967266,,0.090367,5.191,3.1535801
2214,22,1,2022,,0.6318778,,0.4801854,,0.0853546,4.841,2.9557348
2215,23,1,2022,,0.6102288,,0.4664346,,0.0813172,4.702,2.8021355
2216,24,1,2022,,0.5922024,,0.4549461,,0.0779751,4.691,2.6836195
2217,25,1,2022,,0.5771174,,0.4453003,,0.0751417,4.451,2.6274508
2218,26,1,2022,,0.5644314,,0.4371618,,0.0726884,4.362,2.6195342
2219,27,1,2022,,0.5537104,,0.4302611,,0.0707104,4.258,2.5569654
2220,28,1,2022,,0.5456468,,0.4255408,,0.0759216,4.293,2.5781717
2221,29,1,2022,,0.5598826,,0.4544442,,0.1280807,4.213,3.2418633
2222,30,1,2022,,0.5800396,,0.5132985,,0.2233243,4.252,4.3974515
2223,31,1,2022,,0.6067083,,0.5351378,,0.2213811,4.808,4.549528
2224,1,2,2022,,0.6404507,,0.5397661,,0.1779113,4.752,4.0092496
2225,2,2,2022,,0.6563921,,0.5345564,,0.2364395,5.592,4.9521158
2226,3,2,2022,,0.6490252,,0.519246,,0.2352447,8.009,5.8532605
2227,4,2,2022,,0.6199724,,0.4952477,,0.1837117,7.049,5.1736599
2228,5,2,2022,,0.597974,,0.4762484,,0.1506187,7.638,4.3829837
2229,6,2,2022,,0.6440985,,0.4827554,,0.1585386,7.437,4.2253986
2230,7,2,2022,,0.888568,,0.5949262,,0.1916543,13.103,5.0271775
2231,8,2,2022,,0.8330082,,0.5723601,,0.1750212,9.946,4.7906311
2232,9,2,2022,,0.7543325,,0.5369397,,0.1476665,7.727,4.1614085
2233,10,2,2022,,0.7038844,,0.5096914,,0.1267516,6.734,3.6603049
2234,11,2,2022,,0.7548694,,0.6122886,,0.186562,9.154,4.723113
2235,12,2,2022,,0.7830059,,0.6342079,,0.1977112,8.466,5.3224538
2236,13,2,2022,,0.7175757,,0.5865842,,0.1754567,6.965,4.5762817
2237,14,2,2022,,0.8210393,,0.6228451,,0.200127,6.675,5.1199588
2238,15,2,2022,,0.8930268,,0.6685865,,0.2531343,8.642,6.2655779
2239,16,2,2022,,0.9676713,,0.6730601,,0.2780262,10.009,6.9579474
2240,17,2,2022,,1.0195378,,0.698634,,0.269907,13.253,7.083522
2241,18,2,2022,,0.9606754,,0.6830309,,0.2571872,11.568,6.8607524
2242,19,2,2022,,0.8694999,,0.6408952,,0.227124,11.535,6.2308316
2243,20,2,2022,,0.7925071,,0.5907587,,0.1868586,9.082,5.1789107
2244,21,2,2022,,1.0756404,,0.7568752,,0.2709585,9.106,6.7582887
2245,22,2,2022,,1.1857098,,0.7847325,,0.3272453,14.715,8.5956754
2246,23,2,2022,,1.0327688,,0.704988,,0.2663904,12.115,7.1875317
2247,24,2,2022,,0.913047,,0.6407616,,0.2067701,9.524,5.6633741
2248,25,2,2022,,0.8340347,,0.5931422,,0.1688032,7.998,4.739469
2249,26,2,2022,,0.7728379,,0.5558862,,0.1432896,7.105,4.0931415
2250,27,2,2022,,0.7222121,,0.5262438,,0.1254302,6.432,3.6492782
2251,28,2,2022,,0.6817587,,0.5023718,,0.1124859,5.871,3.3291867
2252,1,3,2022,,0.6491051,,0.4829622,,0.102812,5.605,3.1023969
2253,2,3,2022,,0.6225049,,0.4670534,,0.0953797,5.247,2.9496488
2254,3,3,2022,,0.6006668,,0.4539214,,0.0895229,5.008,2.8052862
2255,4,3,2022,,0.5826143,,0.443011,,0.0847981,4.752,2.6674471
2256,5,3,2022,,0.567597,,0.4338913,,0.0809025,4.557,2.560941
2257,6,3,2022,,0.5550303,,0.4262239,,0.0776251,4.389,2.4748839
2258,7,3,2022,,0.5444544,,0.4197407,,0.074816,4.256,2.403279
2259,8,3,2022,,0.5355042,,0.4142279,,0.0723669,4.093,2.342433
2260,9,3,2022,,0.5278878,,0.4095137,,0.0701986,3.984,2.2898483
2261,10,3,2022,,0.5213705,,0.4054592,,0.0682522,3.871,2.243744
2262,11,3,2022,,0.5157633,,0.4019525,,0.0664836,3.803,2.2028077
2263,12,3,2022,,0.51091,,0.3989005,,0.0648594,3.681,2.166047
2264,13,3,2022,,0.5124017,,0.3981096,,0.0646395,3.584,2.1653352
2265,14,3,2022,,0.5169764,,0.397763,,0.0655872,4.044,2.1985809
2266,15,3,2022,,0.5976714,,0.4455219,,0.0834238,4.561,2.5373301
2267,16,3,2022,,0.6318626,,0.4675441,,0.093878,4.482,2.8698297
2268,17,3,2022,,0.5867839,,0.4473455,,0.0855858,4.049,2.6518595
2269,18,3,2022,,0.5687345,,0.4363006,,0.0793395,4.094,2.5149041
2270,19,3,2022,,0.5540865,,0.4271363,,0.0744384,3.782,2.4059569
2271,20,3,2022,,0.5420271,,0.4194742,,0.0705048,3.549,2.3176042
2272,21,3,2022,,0.5319933,,0.4130233,,0.0672807,3.345,2.2447049
2273,22,3,2022,,0.5235715,,0.4075567,,0.0645856,3.227,2.1836005
2274,23,3,2022,,0.5164475,,0.4028948,,0.0622911,3.135,2.1316313
2275,24,3,2022,,0.5103778,,0.3988944,,0.0603042,3.074,2.0868288
2276,25,3,2022,,0.5051705,,0.3954402,,0.0585566,3.016,2.0477137
2277,26,3,2022,,0.5006727,,0.392439,,0.0569978,2.99,2.01316
2278,27,3,2022,,0.4967617,,0.3898149,,0.0555896,2.957,1.9823005
2279,28,3,2022,,0.4933379,,0.3875055,,0.054303,2.863,1.9544607
2280,29,3,2022,,0.4903204,,0.3854598,,0.0531158,2.826,1.9291129
2281,30,3,2022,,0.489212,,0.3842584,,0.0524732,2.92,1.9165854
2282,31,3,2022,,0.4946969,,0.4098621,,0.0598073,3.329,2.1727413
2283,1,4,2022,,0.6506376,,0.5847354,,0.0732017,4.202,2.8738516
2284,2,4,2022,,0.5869739,,0.4903778,,0.0663028,4.321,2.5260245
2285,3,4,2022,,0.5329762,,0.4521774,,0.0625004,3.62,2.3523694
2286,4,4,2022,,0.5257237,,0.4559323,,0.0632249,3.487,2.3368581
2287,5,4,2022,,0.5187558,,0.450251,,0.07091,3.751,2.4189574
2288,6,4,2022,,0.5112534,,0.4379248,,0.0643967,3.714,2.3544149
2289,7,4,2022,,0.6596512,,0.5147538,,0.1467095,4.949,3.7669016
2290,8,4,2022,,1.017225,,0.6939145,,0.3811626,29.224,8.2262121
2291,9,4,2022,,0.7926281,,0.5770397,,0.399758,17.052,9.0915502
2292,10,4,2022,,0.6927969,,0.5283164,,0.2791951,10.202,6.6125009
2293,11,4,2022,,0.6513378,,0.4996936,,0.2071447,7.713,5.1495913
2294,12,4,2022,,0.6189022,,0.4769201,,0.1623813,6.263,4.2252195
2295,13,4,2022,,0.5929823,,0.4585723,,0.133121,5.253,3.6234254
2296,14,4,2022,,0.5719616,,0.4436411,,0.1131436,4.652,3.2081455
2297,15,4,2022,,0.5547304,,0.4313862,,0.0990054,4.223,2.9093635
2298,16,4,2022,,0.5404831,,0.4212516,,0.0886872,3.922,2.6873854
2299,17,4,2022,,0.5286149,,0.4128122,,0.0809494,3.748,2.5180989
2300,18,4,2022,,0.518662,,0.4057385,,0.0750018,3.631,2.386096
2301,19,4,2022,,0.5102625,,0.3997722,,0.0703251,3.479,2.2811382
2302,20,4,2022,,0.5031311,,0.3947089,,0.0665687,3.313,2.1962059
2303,21,4,2022,,0.4970403,,0.3903857,,0.0634904,3.206,2.1263618
2304,22,4,2022,,0.4918075,,0.3866719,,0.0609198,3.133,2.0680578
2305,23,4,2022,,0.5025285,,0.3934074,,0.0619166,3.666,2.1245981
2306,24,4,2022,,0.6310094,,0.4754743,,0.0838802,4.386,2.7321139
2307,25,4,2022,,1.3225952,,0.9539141,,0.1044005,5.738,3.7088979
2308,26,4,2022,,0.8000058,,0.5891724,,0.1069538,5.083,3.4381002
2309,27,4,2022,,0.6500813,,0.5205287,,0.0951619,4.171,3.1009155
2310,28,4,2022,,0.6123946,,0.4897258,,0.0848015,3.461,2.7855692
2311,29,4,2022,,0.5843608,,0.4675346,,0.0771846,3.141,2.5762306
2312,30,4,2022,,0.5629607,,0.4500443,,0.0713529,2.98,2.4340461
2313,1,5,2022,,0.5456827,,0.4357991,,0.0667832,2.955,2.3261596
2314,2,5,2022,,0.5312995,,0.4239563,,0.0631276,2.894,2.221208
2315,3,5,2022,,0.5197158,,0.4141719,,0.0601453,2.832,2.1387111
2316,4,5,2022,,0.5105622,,0.4068214,,0.0582346,2.974,2.0881216
2317,5,5,2022,,0.6733124,,0.5829889,,0.1014998,3.843,3.1261541
2318,6,5,2022,,0.5752103,,0.4633982,,0.0869624,4.522,3.0917463
2319,7,5,2022,,0.5280704,,0.4359246,,0.0779231,3.272,2.6362404
2320,8,5,2022,,0.5162861,,0.4237912,,0.0714406,2.971,2.4251881
2321,9,5,2022,,0.5065022,,0.413694,,0.0664123,2.763,2.2768076
2322,10,5,2022,,0.4983455,,0.4052835,,0.0624418,2.553,2.1671194
2323,11,5,2022,,0.4914788,,0.3982308,,0.0592425,2.396,2.0826523
2324,12,5,2022,,0.4856498,,0.3922792,,0.0566149,2.212,2.0156452
2325,13,5,2022,,0.4806657,,0.3872261,,0.0544173,2.166,1.9611516
2326,14,5,2022,,0.4763715,,0.38291,,0.0525474,2.112,1.9158908
2327,15,5,2022,,0.4726446,,0.3792014,,0.0509306,2.042,1.8776009
2328,16,5,2022,,0.4693891,,0.3759955,,0.0495165,1.969,1.8452438
2329,17,5,2022,,0.4665256,,0.3732073,,0.0482558,1.918,1.8171227
2330,18,5,2022,,0.4639895,,0.3707671,,0.0471165,1.842,1.7915017
2331,19,5,2022,,0.4617277,,0.368618,,0.0460781,1.76,1.768579
2332,20,5,2022,,0.4596965,,0.366713,,0.0451221,1.698,1.7478562
2333,21,5,2022,,0.4578595,,0.3650131,,0.0442341,1.592,1.7289318
2334,22,5,2022,,0.4561868,,0.3634862,,0.0434028,1.588,1.7114928
2335,23,5,2022,,0.4546541,,0.3621089,,0.04263,1.648,1.6957671
2336,24,5,2022,,0.4532998,,0.3610305,,0.042058,1.994,1.6860038
2337,25,5,2022,,0.4520446,,0.3600641,,0.0414938,2.02,1.6787457
2338,26,5,2022,,0.4508003,,0.3589512,,0.0407857,1.678,1.663578
2339,27,5,2022,,0.4496305,,0.357921,,0.0401107,1.574,1.6494379
2340,28,5,2022,,0.4485255,,0.3569624,,0.0394646,1.508,1.6361265
2341,29,5,2022,,0.4474763,,0.3560649,,0.0388441,1.527,1.6235195
2342,30,5,2022,,0.4464749,,0.3552197,,0.0382463,1.52,1.6115179
2343,31,5,2022,,0.4455175,,0.3544475,,0.0377518,1.493,1.6013855
2344,1,6,2022,,0.4445985,,0.353737,,0.0454681,1.729,1.6908969
2345,2,6,2022,,0.4437055,,0.3530657,,0.0404324,2.054,1.6767682
2346,3,6,2022,,0.4428611,,0.3524105,,0.0368546,1.82,1.5852004
2347,4,6,2022,,0.5282855,,0.3761755,,0.0363196,2.165,1.5859121
2348,5,6,2022,,1.0007677,,0.6235784,,0.0438842,2.7,2.0705144
2349,6,6,2022,,0.5151296,,0.3678093,,0.0362829,2.024,1.6737321
2350,7,6,2022,,0.4511888,,0.3729412,,0.0571364,2.952,1.7531508
2351,8,6,2022,,0.5098331,,0.395525,,0.0400878,2.249,1.8272028
2352,9,6,2022,,0.49398,,0.3728452,,0.0591717,3.017,1.9472292
2353,10,6,2022,,0.4491617,,0.3538559,,0.0382733,2.21,1.6669948
2354,11,6,2022,,0.4464702,,0.3516549,,0.0370374,1.671,1.5800416
2355,12,6,2022,,0.4444657,,0.3505447,,0.036427,1.416,1.5641606
2356,13,6,2022,,0.4426592,,0.3495209,,0.035812,1.289,1.5501937
2357,14,6,2022,,0.4410196,,0.3485706,,0.0350797,1.198,1.5364207
2358,15,6,2022,,0.4395209,,0.3476829,,0.0344434,1.107,1.5248363
2359,16,6,2022,,0.4381417,,0.3468487,,0.0338519,1.123,1.5142217
2360,17,6,2022,,0.436864,,0.3460602,,0.0332939,1.029,1.5033879
2361,18,6,2022,,0.4356726,,0.345311,,0.0327752,0.897,1.4932676
2362,19,6,2022,,0.4345548,,0.3445954,,0.0322889,0.798,1.4837612
2363,20,6,2022,,0.4335,,0.3439088,,0.0318297,0.735,1.4747681
2364,21,6,2022,,0.4324992,,0.3432473,,0.0313933,0.701,1.4662089
2365,22,6,2022,,0.4710951,,0.3460427,,0.046202,1.185,1.8953
2366,23,6,2022,,0.5844494,,0.4320433,,0.0457445,2.382,2.0351228
2367,24,6,2022,,0.8776505,,0.5920251,,0.0594027,4.471,2.5701273
2368,25,6,2022,,0.4806034,,0.3598608,,0.0394621,2.617,1.7469793
2369,26,6,2022,,0.4321712,,0.342011,,0.0319246,1.86,1.5230817
2370,27,6,2022,,0.4308444,,0.3412183,,0.0313241,1.493,1.4864095
2371,28,6,2022,,0.4296151,,0.3404672,,0.0307932,1.437,1.4721385
2372,29,6,2022,,0.4284685,,0.3397516,,0.0303077,1.208,1.4595009
2373,30,6,2022,,0.4273922,,0.3390666,,0.0298591,1.244,1.4481588
2374,1,7,2022,,0.4264232,,0.3384421,,0.0295165,3.268,1.4394906
2375,2,7,2022,,0.4254956,,0.3378326,,0.0291768,1.884,1.4317586
2376,3,7,2022,,0.4247374,,0.3605188,,0.028797,1.355,1.4410112
2377,4,7,2022,,0.6189642,,0.496989,,0.0288472,2.808,2.5601364
2378,5,7,2022,,0.4593665,,0.3612083,,0.0283798,2.61,1.5250417
2379,6,7,2022,,0.4236822,,0.3366602,,0.0279915,1.146,1.4247488
2380,7,7,2022,,0.4226646,,0.3359415,,0.0276533,0.949,1.4141948
2381,8,7,2022,,0.4217002,,0.335255,,0.0273295,0.88,1.4045002
2382,9,7,2022,,0.4207811,,0.3345961,,0.027018,0.826,1.3955257
2383,10,7,2022,,0.4199008,,0.3339609,,0.0267173,0.807,1.3871577
2384,11,7,2022,,0.4190538,,0.3333461,,0.0264261,0.772,1.3793037
2385,12,7,2022,,0.4182354,,0.3327491,,0.0261434,0.723,1.3718881
2386,13,7,2022,,0.4174417,,0.3321673,,0.0258684,0.662,1.3648488
2387,14,7,2022,,0.4166692,,0.3315987,,0.0256003,0.587,1.3581346
2388,15,7,2022,,0.4159151,,0.3310417,,0.0253387,0.531,1.3517032
2389,16,7,2022,,0.4151771,,0.3304948,,0.025083,0.529,1.3455194
2390,17,7,2022,,0.414453,,0.3299566,,0.0248329,0.532,1.3395539
2391,18,7,2022,,0.413741,,0.329426,,0.0245882,0.537,1.3337825
2392,19,7,2022,,0.4130397,,0.3289023,,0.0243485,0.5,1.3281845
2393,20,7,2022,,1.2464949,,0.9022257,,0.2363869,1.027,3.8826495
2394,21,7,2022,,0.508839,,0.3611645,,0.0338778,2.33,1.7619596
2395,22,7,2022,,0.4122889,,0.3281925,,0.0302172,1.005,1.351411
2396,23,7,2022,,0.4633713,,0.3746964,,0.0291433,1.057,1.3565258
2397,24,7,2022,,0.4341544,,0.3310578,,0.0282637,0.692,1.3349985
2398,25,7,2022,,0.4105744,,0.3266738,,0.0275889,0.579,1.3271859
2399,26,7,2022,,0.4097407,,0.3261003,,0.0269925,0.579,1.3207347
2400,27,7,2022,,0.4089294,,0.3255278,,0.0264465,0.583,1.3144287
2401,28,7,2022,,0.4081485,,0.3249697,,0.0259705,0.588,1.308514
2402,29,7,2022,,0.4085424,,0.3327618,,0.0255514,0.83,1.3149224
2403,30,7,2022,,0.4078442,,0.327349,,0.0251744,0.755,1.3097391
2404,31,7,2022,,0.4059917,,0.323417,,0.0248311,0.61,1.2936602
2405,1,8,2022,,0.405283,,0.3228905,,0.0245157,0.471,1.288675
2406,2,8,2022,,0.4045881,,0.3223718,,0.0242229,0.418,1.2838619
2407,3,8,2022,,0.4039052,,0.32186,,0.0239485,0.367,1.2791938
2408,4,8,2022,,0.4032323,,0.3213541,,0.0236894,0.223,1.2746495
2409,5,8,2022,,0.4133732,,0.5592058,,0.0234795,0.22,1.2737998
2410,6,8,2022,,0.4026325,,0.3300325,,0.0232702,0.292,1.2754841
2411,7,8,2022,,0.4012738,,0.3199957,,0.0230393,0.429,1.2622975
2412,8,8,2022,,0.4006282,,0.3194925,,0.0228173,0.464,1.2580936
2413,9,8,2022,,0.399988,,0.3189946,,0.0226027,0.375,1.2539637
2414,10,8,2022,,0.3993524,,0.3185015,,0.0223946,0.304,1.2499005
2415,11,8,2022,,0.398721,,0.3180127,,0.0221921,0.21,1.2458985
2416,12,8,2022,,0.3980933,,0.3175276,,0.0219947,0.167,1.2419531
2417,13,8,2022,,0.3974689,,0.3170458,,0.0218018,0.155,1.2380609
2418,14,8,2022,,0.3968475,,0.316567,,0.0216157,0.188,1.2342325
2419,15,8,2022,,0.3962289,,0.3160909,,0.0214336,0.373,1.2304627
2420,16,8,2022,,0.3956128,,0.3156172,,0.0212525,0.391,1.2267179
2421,17,8,2022,,0.394999,,0.3151457,,0.0210748,1.842,1.2230168
2422,18,8,2022,,0.3943873,,0.3146763,,0.0209003,3.251,1.2193589
2423,19,8,2022,,0.3937777,,0.3142086,,0.020729,4.099,1.2157428
2424,20,8,2022,,0.3931699,,0.3137427,,0.0205607,3.56,1.2121679
2425,21,8,2022,,0.392564,,0.3132783,,0.0203952,2.363,1.2086332
2426,22,8,2022,,0.3919597,,0.3128154,,0.0202326,1.172,1.2051381
2427,23,8,2022,,0.391357,,0.3123539,,0.0200727,0.802,1.201682
2428,24,8,2022,,0.3907559,,0.3118936,,0.0199155,0.676,1.1982642
2429,25,8,2022,,0.3901563,,0.3114346,,0.019761,0.603,1.1948846
2430,26,8,2022,,0.3895581,,0.3841086,,0.035234,0.606,1.4985042
2431,27,8,2022,,0.3889614,,0.3192284,,0.0199128,0.766,1.2638184
2432,28,8,2022,,0.388366,,0.3101153,,0.0193508,0.83,1.1855504
2433,29,8,2022,,0.3877719,,0.3096553,,0.0192084,0.64,1.1823819
2434,30,8,2022,,0.3872141,,0.3159564,,0.1295835,0.595,2.1388115
2435,31,8,2022,,0.3866225,,0.3109054,,0.0215242,4.587,1.3922087
2436,1,9,2022,,0.3859993,,0.3083076,,0.0198455,1.524,1.1803046
2437,2,9,2022,,0.3854104,,0.3078546,,0.0196504,0.997,1.1770314
2438,3,9,2022,,0.605828,,0.5163712,,0.0864316,4.499,2.6738372
2439,4,9,2022,,0.4328172,,0.3248632,,0.0236539,2.779,1.4198485
2440,5,9,2022,,0.3836876,,0.3066441,,0.0220642,1.467,1.1818243
2441,6,9,2022,,0.4419736,,0.3140836,,0.0216023,1.134,1.19076
2442,7,9,2022,,1.5353958,,0.8471736,,0.0528229,2.291,3.4838676
2443,8,9,2022,,0.7994593,,0.5749673,,0.0714561,13.527,2.5451542
2444,9,9,2022,,0.5098284,,0.3812954,,0.0587964,3.49,2.0361897
2445,10,9,2022,,0.402955,,0.3147384,,0.044098,4.41,1.4606518
2446,11,9,2022,,0.3840905,,0.3077142,,0.0359135,2.84,1.2951948
2447,12,9,2022,,0.3830054,,0.3067588,,0.0327364,1.838,1.2586463
2448,13,9,2022,,0.3820062,,0.3058815,,0.0303795,1.427,1.241264
2449,14,9,2022,,0.7363224,,0.5250726,,0.0685493,1.706,2.2132386
2450,15,9,2022,,1.1417088,,0.7243802,,0.1319462,6.621,3.3262389
2451,16,9,2022,,0.4957567,,0.3413467,,0.0928264,6.475,2.0349757
2452,17,9,2022,,0.417132,,0.3190744,,0.0742608,3.25,1.6849888
2453,18,9,2022,,0.4092891,,0.3160059,,0.0620953,2.225,1.5682176
2454,19,9,2022,,0.4031385,,0.3133843,,0.0535225,1.761,1.4900509
2455,20,9,2022,,0.3981959,,0.3111265,,0.0473049,1.527,1.4316348
2456,21,9,2022,,0.3941454,,0.3091663,,0.042685,1.391,1.3867345
2457,22,9,2022,,0.3907706,,0.3074513,,0.0391792,1.318,1.3514182
2458,23,9,2022,,0.3879181,,0.3059391,,0.036468,1.229,1.3230859
2459,24,9,2022,,0.3877993,,0.3124863,,0.0528298,2.096,1.6196748
2460,25,9,2022,,0.9875834,,0.6943121,,0.1702462,6.613,4.3192767
2461,26,9,2022,,0.5828704,,0.4100487,,0.1946084,8.522,3.6207234
2462,27,9,2022,,0.5699007,,0.417445,,0.2118372,9.343,3.8298998
2463,28,9,2022,,1.6250814,,1.1868445,,0.682095,18.06,10.3368913
2464,29,9,2022,,1.7109375,,1.3819928,,1.7150529,61.951,22.1671812
2465,30,9,2022,,1.2612036,,1.1804782,,1.4185027,21.592,20.5339486
2466,1,10,2022,,1.079824,,0.9433863,,0.9263987,10.69,14.1165363
2467,2,10,2022,,0.9579694,,0.8109218,,0.7620725,14.069,12.9836525
2468,3,10,2022,,0.8140962,,0.6957766,,0.5040339,9.728,9.2873691
2469,4,10,2022,,0.7234816,,0.6129231,,0.3374692,6.93,6.6860944
2470,5,10,2022,,0.6558795,,0.549934,,0.2439808,5.388,5.195116
2471,6,10,2022,,0.6039419,,0.5013314,,0.1872144,4.362,4.2444216
2472,7,10,2022,,0.5632097,,0.4633603,,0.1506819,3.786,3.5987179
2473,8,10,2022,,0.5502466,,0.4522149,,0.1561098,3.942,3.5706083
2474,9,10,2022,,0.5487901,,0.4499152,,0.1616049,3.508,3.7193981
2475,10,10,2022,,0.5195479,,0.4227485,,0.13364,3.104,3.2256253
2476,11,10,2022,,0.4954324,,0.4009184,,0.1143163,2.768,2.8676298
2477,12,10,2022,,0.4757952,,0.3833094,,0.1004934,2.562,2.6006924
2478,13,10,2022,,0.4730585,,0.373347,,0.0905304,2.508,2.4006053
2479,14,10,2022,,0.4857993,,0.3689658,,0.0894293,2.38,2.3491369
2480,15,10,2022,,0.4765897,,0.3577411,,0.0879348,2.453,2.3475871
2481,16,10,2022,,0.4597693,,0.3480719,,0.0805846,2.186,2.1974287
2482,17,10,2022,,0.4459649,,0.34004,,0.0748718,2.019,2.0762048
2483,18,10,2022,,0.4345944,,0.3333325,,0.0703269,1.905,1.9787175
2484,19,10,2022,,0.4251491,,0.3276973,,0.0666317,1.842,1.8991117
2485,20,10,2022,,0.4172434,,0.3229354,,0.0635659,1.882,1.8331834
2486,21,10,2022,,0.41058,,0.318888,,0.0609738,2.501,1.7778553
2487,22,10,2022,,0.4049263,,0.3154279,,0.0587433,11.671,1.7308382
2488,23,10,2022,,0.4000986,,0.3124524,,0.0567929,6.612,1.6904052
2489,24,10,2022,,1.1796113,,0.8318259,,0.4051958,28.853,6.5754518
2490,25,10,2022,,0.9566766,,0.6646222,,0.5826625,20.267,10.1115463
2491,26,10,2022,,0.760891,,0.5758679,,0.3819539,10.632,6.9212811
2492,27,10,2022,,0.6864302,,0.5265849,,0.2722131,7.673,5.3248064
2493,28,10,2022,,0.6224675,,0.4829815,,0.2049071,6.165,4.2975946
2494,29,10,2022,,0.5747522,,0.4487542,,0.1625567,5.199,3.6213034
2495,30,10,2022,,0.5380516,,0.4215686,,0.1345013,4.571,3.1517979
2496,31,10,2022,,0.5091989,,0.3997553,,0.1151274,4.118,2.8126335
2497,1,11,2022,,0.5174192,,0.4007419,,0.1272774,4.385,2.9933323
2498,2,11,2022,,0.5341019,,0.4048061,,0.1341088,3.846,3.2545182
2499,3,11,2022,,1.2083185,,0.8288755,,0.4522979,4.294,8.1873857
2500,4,11,2022,,1.1918901,,0.8099627,,0.6474483,21.218,12.483911
2501,5,11,2022,,0.970488,,0.6969572,,0.5101563,12.118,10.0314094
2502,6,11,2022,,0.8408425,,0.6169385,,0.3679193,9.1,7.6217064
2503,7,11,2022,,0.7462891,,0.5533382,,0.2653106,7.15,5.8132718
2504,8,11,2022,,0.6733738,,0.5047315,,0.2039106,5.977,4.7020977
2505,9,11,2022,,1.5579338,,0.9813048,,0.4220486,8.345,9.2472837
2506,10,11,2022,,1.4979415,,0.9024348,,0.4840707,12.529,11.9510064
2507,11,11,2022,,1.1641902,,0.7565122,,0.3311476,8.318,8.3330514
2508,12,11,2022,,0.9874274,,0.662081,,0.2452112,6.841,6.3799599
2509,13,11,2022,,0.861689,,0.590812,,0.1927148,6.103,5.1588164
2510,14,11,2022,,0.7695132,,0.5363318,,0.1594188,5.5,4.3646028
2511,15,11,2022,,0.8578731,,0.5860781,,0.1749106,5.079,4.7467841
2512,16,11,2022,,1.2853993,,0.8840126,,0.3132614,9.817,7.5606758
2513,17,11,2022,,1.6364741,,1.0803388,,0.5362022,8.235,11.3619802
2514,18,11,2022,,1.6933615,,1.1907691,,0.5851429,17.666,12.7920881
2515,19,11,2022,,1.4320074,,1.0471282,,0.4388762,12.863,10.1794656
2516,20,11,2022,,1.1829041,,0.885264,,0.3123863,9.464,7.6260236
2517,21,11,2022,,1.133767,,0.8278135,,0.2955626,8.356,7.1882417
2518,22,11,2022,,1.0676582,,0.7656711,,0.3888914,14.512,8.9157298
2519,23,11,2022,,1.2324251,,0.8780279,,0.4487817,12.229,10.6774875
2520,24,11,2022,,1.1387705,,0.8073142,,0.3800227,11.72,9.2933803
2521,25,11,2022,,0.9711571,,0.7047488,,0.2898824,9.75,7.2156313
2522,26,11,2022,,0.8585239,,0.6306368,,0.2280271,8.087,5.8487262
